elapsed_s,esp_ms,state,clutch_mode,angle_deg,motor3_pwm,error,motor2_count,target_count,position_error,motor2_pwm,target_step
2372.855,9678369,3,1,64.9,0,0,2168,2003,-165,0,3
2372.955,9678469,3,1,64.9,0,0,2168,2003,-165,0,3
2373.055,9678569,3,1,64.9,0,0,2168,2003,-165,0,3
2373.155,9678669,3,1,64.9,0,0,2168,2003,-165,0,3
2373.255,9678769,3,1,64.9,0,0,2168,2003,-165,0,3
2373.355,9678869,3,1,64.9,0,0,2168,2003,-165,0,3
2373.455,9678969,3,1,64.9,0,0,2168,2003,-165,0,3
2373.555,9679069,3,1,64.9,0,0,2168,2003,-165,0,3
2373.668,9679181,3,1,64.9,0,0,2168,2003,-165,0,3
2373.755,9679269,3,1,64.9,0,0,2168,2003,-165,0,3
2373.855,9679369,3,1,64.9,0,0,2168,2003,-165,0,3
2373.955,9679469,3,1,64.9,0,0,2168,2003,-165,0,3
2374.056,9679569,3,1,64.9,0,0,2168,2003,-165,0,3
2374.155,9679669,3,1,64.9,0,0,2168,2003,-165,0,3
2374.255,9679769,3,1,64.9,0,0,2168,2003,-165,0,3
2374.355,9679869,3,1,64.9,0,0,2168,2003,-165,0,3
2374.455,9679969,3,1,64.9,0,0,2168,2003,-165,0,3
2374.556,9680069,3,1,64.9,0,0,2168,2003,-165,0,3
2374.657,9680169,3,1,64.9,0,0,2168,2003,-165,0,3
2374.755,9680269,3,1,64.9,0,0,2168,2003,-165,0,3
2374.855,9680369,3,1,64.9,0,0,2168,2003,-165,0,3
2374.956,9680469,3,1,64.9,0,0,2168,2003,-165,0,3
2375.056,9680569,3,1,64.9,0,0,2168,2003,-165,0,3
2375.155,9680669,3,1,64.9,0,0,2168,2003,-165,0,3
2375.255,9680769,3,1,64.9,0,0,2168,2003,-165,0,3
2375.355,9680869,3,1,64.9,0,0,2168,2003,-165,0,3
2375.455,9680969,3,1,64.9,0,0,2168,2003,-165,0,3
2375.556,9681069,3,1,64.9,0,0,2168,2003,-165,0,3
2375.667,9681181,3,1,64.9,0,0,2168,2003,-165,0,3
2375.756,9681269,3,1,64.9,0,0,2168,2003,-165,0,3
2375.855,9681369,3,1,64.9,0,0,2168,2003,-165,0,3
2375.955,9681469,3,1,64.9,0,0,2168,2003,-165,0,3
2376.055,9681569,3,1,64.9,0,0,2168,2003,-165,0,3
2376.155,9681669,3,1,64.9,0,0,2168,2003,-165,0,3
2376.255,9681769,3,1,64.9,0,0,2168,2003,-165,0,3
2376.356,9681869,3,1,64.9,0,0,2168,2003,-165,0,3
2376.455,9681969,3,1,64.9,0,0,2168,2003,-165,0,3
2376.556,9682069,3,1,64.9,0,0,2168,2003,-165,0,3
2376.656,9682169,3,1,64.9,0,0,2168,2003,-165,0,3
2376.755,9682269,3,1,64.9,0,0,2168,2003,-165,0,3
2376.855,9682369,3,1,64.9,0,0,2168,2003,-165,0,3
2376.955,9682469,3,1,64.9,0,0,2168,2003,-165,0,3
2377.055,9682569,3,1,64.9,0,0,2168,2003,-165,0,3
2377.155,9682669,3,1,64.9,0,0,2168,2003,-165,0,3
2377.255,9682769,3,1,64.9,0,0,2168,2003,-165,0,3
2377.355,9682869,3,1,64.9,0,0,2168,2003,-165,0,3
2377.456,9682969,3,1,64.9,0,0,2168,2003,-165,0,3
2377.555,9683069,3,1,64.9,0,0,2168,2003,-165,0,3
2377.668,9683181,3,1,64.9,0,0,2168,2003,-165,0,3
2377.756,9683269,3,1,64.9,0,0,2168,2003,-165,0,3
2377.855,9683369,3,1,64.9,0,0,2168,2003,-165,0,3
2377.955,9683469,3,1,64.9,0,0,2168,2003,-165,0,3
2378.057,9683569,3,1,64.9,0,0,2168,2003,-165,0,3
2378.155,9683669,3,1,64.9,0,0,2168,2003,-165,0,3
2378.255,9683769,3,1,64.9,0,0,2168,2003,-165,0,3
2378.355,9683869,3,1,64.9,0,0,2168,2003,-165,0,3
2378.456,9683969,3,1,64.9,0,0,2168,2003,-165,0,3
2378.555,9684069,3,1,64.9,0,0,2168,2003,-165,0,3
2378.656,9684169,3,1,64.9,0,0,2168,2003,-165,0,3
2378.755,9684269,3,1,64.9,0,0,2168,2003,-165,0,3
2378.855,9684369,3,1,64.9,0,0,2168,2003,-165,0,3
2378.958,9684469,3,1,64.9,0,0,2168,2003,-165,0,3
2379.054,9684569,3,1,64.9,0,0,2168,2003,-165,0,3
2379.156,9684669,3,1,64.9,0,0,2168,2003,-165,0,3
2379.255,9684769,3,1,64.9,0,0,2168,2003,-165,0,3
2379.355,9684869,3,1,64.9,0,0,2168,2003,-165,0,3
2379.456,9684969,3,1,64.9,0,0,2168,2003,-165,0,3
2379.555,9685069,3,1,64.9,0,0,2168,2003,-165,0,3
2379.667,9685181,3,1,64.9,0,0,2168,2003,-165,0,3
2379.756,9685269,3,1,64.9,0,0,2168,2003,-165,0,3
2379.856,9685369,3,1,64.9,0,0,2168,2003,-165,0,3
2379.957,9685469,3,1,64.9,0,0,2168,2003,-165,0,3
2380.055,9685569,3,1,64.9,0,0,2168,2003,-165,0,3
2380.155,9685669,3,1,64.9,0,0,2168,2003,-165,0,3
2380.254,9685769,3,1,64.9,0,0,2168,2003,-165,0,3
2380.354,9685869,3,1,64.9,0,0,2168,2003,-165,0,3
2380.455,9685969,3,1,64.9,0,0,2168,2003,-165,0,3
2380.556,9686069,3,1,64.9,0,0,2168,2003,-165,0,3
2380.656,9686169,3,1,64.9,0,0,2168,2003,-165,0,3
2380.755,9686269,3,1,64.9,0,0,2168,2003,-165,0,3
2380.855,9686369,3,1,64.9,0,0,2168,2003,-165,0,3
2380.954,9686469,3,1,64.9,0,0,2168,2003,-165,0,3
2381.054,9686569,3,1,64.9,0,0,2168,2003,-165,0,3
2381.155,9686669,3,1,64.9,0,0,2168,2003,-165,0,3
2381.255,9686769,3,1,64.9,0,0,2168,2003,-165,0,3
2381.355,9686869,3,1,64.9,0,0,2168,2003,-165,0,3
2381.454,9686969,3,1,64.9,0,0,2168,2003,-165,0,3
2381.554,9687069,3,1,64.9,0,0,2168,2003,-165,0,3
2381.667,9687181,3,1,64.9,0,0,2168,2003,-165,0,3
2381.754,9687269,3,1,64.9,0,0,2168,2003,-165,0,3
2381.855,9687369,3,1,64.9,0,0,2168,2003,-165,0,3
2381.955,9687469,3,1,64.9,0,0,2168,2003,-165,0,3
2382.054,9687569,3,1,64.9,0,0,2168,2003,-165,0,3
2382.155,9687669,3,1,64.9,0,0,2168,2003,-165,0,3
2382.255,9687769,3,1,64.9,0,0,2168,2003,-165,0,3
2382.354,9687869,3,1,64.9,0,0,2168,2003,-165,0,3
2382.454,9687969,3,1,64.9,0,0,2168,2003,-165,0,3
2382.554,9688069,3,1,64.9,0,0,2168,2003,-165,0,3
2382.654,9688169,3,1,64.9,0,0,2168,2003,-165,0,3
2382.755,9688269,3,1,64.9,0,0,2168,2003,-165,0,3
2382.855,9688369,3,1,64.9,0,0,2168,2003,-165,0,3
2382.955,9688469,3,1,64.9,0,0,2168,2003,-165,0,3
2383.055,9688569,3,1,64.9,0,0,2168,2003,-165,0,3
2383.157,9688669,3,1,64.9,0,0,2168,2003,-165,0,3
2383.255,9688769,3,1,64.9,0,0,2168,2003,-165,0,3
2383.354,9688869,3,1,64.9,0,0,2168,2003,-165,0,3
2383.454,9688969,3,1,64.9,0,0,2168,2003,-165,0,3
2383.554,9689069,3,1,64.9,0,0,2168,2003,-165,0,3
2383.667,9689181,3,1,64.9,0,0,2168,2003,-165,0,3
2383.754,9689269,3,1,64.9,0,0,2168,2003,-165,0,3
2383.855,9689369,3,1,64.9,0,0,2168,2003,-165,0,3
2383.955,9689469,3,1,64.9,0,0,2168,2003,-165,0,3
2384.054,9689569,3,1,64.9,0,0,2168,2003,-165,0,3
2384.155,9689669,3,1,64.9,0,0,2168,2003,-165,0,3
2384.255,9689769,3,1,64.9,0,0,2168,2003,-165,0,3
2384.354,9689869,3,1,64.9,0,0,2168,2003,-165,0,3
2384.454,9689969,3,1,64.9,0,0,2168,2003,-165,0,3
2384.554,9690069,3,1,64.9,0,0,2168,2003,-165,0,3
2384.655,9690169,3,1,64.9,0,0,2168,2003,-165,0,3
2384.755,9690269,3,1,64.9,0,0,2168,2003,-165,0,3
2384.854,9690369,3,1,64.9,0,0,2168,2003,-165,0,3
2384.955,9690469,3,1,64.9,0,0,2168,2003,-165,0,3
2385.055,9690569,3,1,64.9,0,0,2168,2003,-165,0,3
2385.156,9690669,3,1,64.9,0,0,2168,2003,-165,0,3
2385.255,9690769,3,1,64.9,0,0,2168,2003,-165,0,3
2385.354,9690869,3,1,64.9,0,0,2168,2003,-165,0,3
2385.454,9690969,3,1,64.9,0,0,2168,2003,-165,0,3
2385.554,9691069,3,1,64.9,0,0,2168,2003,-165,0,3
2385.667,9691181,3,1,64.9,0,0,2168,2003,-165,0,3
2385.756,9691269,3,1,64.9,0,0,2168,2003,-165,0,3
2385.857,9691369,3,1,64.9,0,0,2168,2003,-165,0,3
2385.955,9691469,3,1,64.9,0,0,2168,2003,-165,0,3
2386.055,9691569,3,1,64.9,0,0,2168,2003,-165,0,3
2386.155,9691669,3,1,64.9,0,0,2168,2003,-165,0,3
2386.254,9691769,3,1,64.9,0,0,2168,2003,-165,0,3
2386.355,9691869,3,1,64.9,0,0,2168,2003,-165,0,3
2386.454,9691969,3,1,64.9,0,0,2168,2003,-165,0,3
2386.555,9692069,3,1,64.9,0,0,2168,2003,-165,0,3
2386.654,9692169,3,1,64.9,0,0,2168,2003,-165,0,3
2386.758,9692269,3,1,64.9,0,0,2168,2003,-165,0,3
2386.855,9692369,3,1,64.9,0,0,2168,2003,-165,0,3
2386.956,9692469,3,1,64.9,0,0,2168,2003,-165,0,3
2387.057,9692569,3,1,64.9,0,0,2168,2003,-165,0,3
2387.154,9692669,3,1,64.9,0,0,2169,2003,-166,0,3
2387.255,9692769,3,1,64.9,0,0,2169,2003,-166,0,3
2387.355,9692869,3,1,64.9,0,0,2169,2003,-166,0,3
2387.455,9692969,3,1,64.9,0,0,2169,2003,-166,0,3
2387.555,9693069,3,1,64.9,0,0,2169,2003,-166,0,3
2387.667,9693181,3,1,64.9,0,0,2169,2003,-166,0,3
2387.755,9693269,3,1,64.9,0,0,2169,2003,-166,0,3
2387.854,9693369,3,1,64.9,0,0,2169,2003,-166,0,3
2387.955,9693469,3,1,64.9,0,0,2169,2003,-166,0,3
2388.055,9693569,3,1,64.9,0,0,2169,2003,-166,0,3
2388.155,9693669,3,1,64.9,0,0,2169,2003,-166,0,3
2388.254,9693769,3,1,64.9,0,0,2169,2003,-166,0,3
2388.354,9693869,3,1,64.9,0,0,2169,2003,-166,0,3
2388.454,9693969,3,1,64.9,0,0,2169,2003,-166,0,3
2388.554,9694069,3,1,64.9,0,0,2169,2003,-166,0,3
2388.654,9694169,3,1,64.9,0,0,2169,2003,-166,0,3
2388.754,9694269,3,1,64.9,0,0,2169,2003,-166,0,3
2388.854,9694369,3,1,64.9,0,0,2169,2003,-166,0,3
2388.954,9694469,3,1,64.9,0,0,2169,2003,-166,0,3
2389.055,9694569,3,1,64.9,0,0,2169,2003,-166,0,3
2389.155,9694669,3,1,64.9,0,0,2169,2003,-166,0,3
2389.254,9694769,3,1,64.9,0,0,2169,2003,-166,0,3
2389.354,9694869,3,1,64.9,0,0,2169,2003,-166,0,3
2389.456,9694969,3,1,64.9,0,0,2169,2003,-166,0,3
2389.556,9695069,3,1,64.9,0,0,2169,2003,-166,0,3
2389.667,9695181,3,1,64.9,0,0,2169,2003,-166,0,3
2389.754,9695269,3,1,64.9,0,0,2169,2003,-166,0,3
2389.855,9695369,3,1,64.9,0,0,2169,2003,-166,0,3
2389.955,9695469,3,1,64.9,0,0,2169,2003,-166,0,3
2390.055,9695569,3,1,64.9,0,0,2169,2003,-166,0,3
2390.154,9695669,3,1,64.9,0,0,2169,2003,-166,0,3
2390.254,9695769,3,1,64.9,0,0,2169,2003,-166,0,3
2390.354,9695869,3,1,64.9,0,0,2169,2003,-166,0,3
2390.454,9695969,3,1,64.9,0,0,2169,2003,-166,0,3
2390.555,9696069,3,1,64.9,0,0,2169,2003,-166,0,3
2390.655,9696169,3,1,64.9,0,0,2169,2003,-166,0,3
2390.754,9696269,3,1,64.9,0,0,2169,2003,-166,0,3
2390.854,9696369,3,1,64.9,0,0,2169,2003,-166,0,3
2390.954,9696469,3,1,64.9,0,0,2169,2003,-166,0,3
2391.055,9696569,3,1,64.9,0,0,2169,2003,-166,0,3
2391.155,9696669,3,1,64.9,0,0,2169,2003,-166,0,3
2391.254,9696769,3,1,64.9,0,0,2169,2003,-166,0,3
2391.354,9696869,3,1,64.9,0,0,2169,2003,-166,0,3
2391.455,9696969,3,1,64.9,0,0,2169,2003,-166,0,3
2391.554,9697069,3,1,64.9,0,0,2169,2003,-166,0,3
2391.667,9697181,3,1,64.9,0,0,2169,2003,-166,0,3
2391.754,9697269,3,1,64.9,0,0,2169,2003,-166,0,3
2391.854,9697369,3,1,64.9,0,0,2169,2003,-166,0,3
2391.954,9697469,3,1,64.9,0,0,2169,2003,-166,0,3
2392.055,9697569,3,1,64.9,0,0,2169,2003,-166,0,3
2392.155,9697669,3,1,64.9,0,0,2169,2003,-166,0,3
2392.254,9697769,3,1,64.9,0,0,2169,2003,-166,0,3
2392.353,9697869,3,1,64.9,0,0,2169,2003,-166,0,3
2392.455,9697969,3,1,64.9,0,0,2169,2003,-166,0,3
2392.555,9698069,3,1,64.9,0,0,2169,2003,-166,0,3
2392.654,9698169,3,1,64.9,0,0,2169,2003,-166,0,3
2392.754,9698269,3,1,64.9,0,0,2169,2003,-166,0,3
2392.854,9698369,3,1,64.9,0,0,2169,2003,-166,0,3
2392.954,9698469,3,1,64.9,0,0,2169,2003,-166,0,3
2393.054,9698569,3,1,64.9,0,0,2169,2003,-166,0,3
2393.156,9698669,3,1,64.9,0,0,2169,2003,-166,0,3
2393.255,9698769,3,1,64.9,0,0,2169,2003,-166,0,3
2393.354,9698869,3,1,64.9,0,0,2169,2003,-166,0,3
2393.455,9698969,3,1,64.9,0,0,2169,2003,-166,0,3
2393.554,9699069,3,1,64.9,0,0,2169,2003,-166,0,3
2393.666,9699181,3,1,64.9,0,0,2169,2003,-166,0,3
2393.755,9699269,3,1,64.9,0,0,2169,2003,-166,0,3
2393.854,9699369,3,1,64.9,0,0,2169,2003,-166,0,3
2393.954,9699469,3,1,64.9,0,0,2169,2003,-166,0,3
2394.054,9699569,3,1,64.9,0,0,2169,2003,-166,0,3
2394.154,9699669,3,1,64.9,0,0,2169,2003,-166,0,3
2394.254,9699769,3,1,64.9,0,0,2169,2003,-166,0,3
2394.354,9699869,3,1,64.9,0,0,2169,2003,-166,0,3
2394.454,9699969,3,1,64.9,0,0,2169,2003,-166,0,3
2394.554,9700069,3,1,64.9,0,0,2169,2003,-166,0,3
2394.654,9700169,3,1,64.9,0,0,2169,2003,-166,0,3
2394.754,9700269,3,1,64.9,0,0,2169,2003,-166,0,3
2394.857,9700369,3,1,64.9,0,0,2169,2003,-166,0,3
2394.954,9700469,3,1,64.9,0,0,2169,2003,-166,0,3
2395.056,9700569,3,1,64.9,0,0,2169,2003,-166,0,3
2395.154,9700669,3,1,64.9,0,0,2169,2003,-166,0,3
2395.254,9700769,3,1,64.9,0,0,2169,2003,-166,0,3
2395.354,9700869,3,1,64.9,0,0,2169,2003,-166,0,3
2395.454,9700969,3,1,64.9,0,0,2169,2003,-166,0,3
2395.555,9701069,3,1,64.9,0,0,2169,2003,-166,0,3
2395.666,9701181,3,1,64.9,0,0,2169,2003,-166,0,3
2395.755,9701269,3,1,64.9,0,0,2169,2003,-166,0,3
2395.854,9701369,3,1,64.9,0,0,2169,2003,-166,0,3
2395.954,9701469,3,1,64.9,0,0,2169,2003,-166,0,3
2396.055,9701569,3,1,64.9,0,0,2169,2003,-166,0,3
2396.154,9701669,3,1,64.9,0,0,2169,2003,-166,0,3
2396.254,9701769,3,1,64.9,0,0,2169,2003,-166,0,3
2396.354,9701869,3,1,64.9,0,0,2169,2003,-166,0,3
2396.454,9701969,3,1,64.9,0,0,2169,2003,-166,0,3
2396.554,9702069,3,1,64.9,0,0,2169,2003,-166,0,3
2396.656,9702169,3,1,64.9,0,0,2169,2003,-166,0,3
2396.756,9702269,3,1,64.9,0,0,2169,2003,-166,0,3
2396.861,9702369,3,1,64.9,0,0,2169,2003,-166,0,3
2396.954,9702469,3,1,64.9,0,0,2169,2003,-166,0,3
2397.054,9702569,3,1,64.9,0,0,2170,2003,-167,0,3
2397.156,9702669,3,1,65.1,0,0,2176,2003,-173,0,3
2397.254,9702769,3,1,65.7,0,0,2196,2003,-193,0,3
2397.354,9702869,3,1,66.6,0,0,2226,2003,-223,0,3
2397.453,9702969,3,1,67.7,0,0,2261,2003,-258,0,3
2397.554,9703069,3,1,68.8,0,0,2299,2003,-296,0,3
2397.666,9703181,3,1,69.9,0,0,2336,2003,-333,0,3
2397.755,9703269,3,1,70.9,0,0,2369,2003,-366,0,3
2397.855,9703369,3,1,71.7,0,0,2396,2003,-393,0,3
2397.956,9703469,3,1,72.3,0,0,2416,2003,-413,0,3
2398.054,9703569,3,1,72.7,0,0,2428,2003,-425,0,3
2398.154,9703669,3,1,72.8,0,0,2434,2003,-431,0,3
2398.255,9703769,3,1,72.9,0,0,2436,2003,-433,0,3
2398.353,9703869,3,1,72.9,0,0,2436,2003,-433,0,3
2398.454,9703969,3,1,72.9,0,0,2436,2003,-433,0,3
2398.554,9704069,3,1,72.9,0,0,2436,2003,-433,0,3
2398.655,9704169,3,1,72.9,0,0,2436,2003,-433,0,3
2398.754,9704269,3,1,72.9,0,0,2436,2003,-433,0,3
2398.854,9704369,3,1,72.9,0,0,2436,2003,-433,0,3
2398.954,9704469,3,1,72.9,0,0,2437,2003,-434,0,3
2399.054,9704569,3,1,72.9,0,0,2437,2003,-434,0,3
2399.154,9704669,3,1,72.9,0,0,2437,2003,-434,0,3
2399.256,9704769,3,1,72.9,0,0,2437,2003,-434,0,3
2399.353,9704869,3,1,72.9,0,0,2437,2003,-434,0,3
2399.453,9704969,3,1,72.9,0,0,2437,2003,-434,0,3
2399.555,9705069,3,1,72.9,0,0,2437,2003,-434,0,3
2399.666,9705181,3,1,72.9,0,0,2437,2003,-434,0,3
2399.755,9705269,3,1,72.9,0,0,2437,2003,-434,0,3
2399.855,9705369,3,1,72.9,0,0,2437,2003,-434,0,3
2399.956,9705469,3,1,72.9,0,0,2437,2003,-434,0,3
2400.054,9705569,3,1,72.9,0,0,2437,2003,-434,0,3
2400.154,9705669,3,1,72.9,0,0,2437,2003,-434,0,3
2400.255,9705769,3,1,72.9,0,0,2437,2003,-434,0,3
2400.354,9705869,3,1,72.9,0,0,2437,2003,-434,0,3
2400.453,9705969,3,1,72.9,0,0,2437,2003,-434,0,3
2400.555,9706069,3,1,72.9,0,0,2437,2003,-434,0,3
2400.654,9706169,3,1,72.9,0,0,2437,2003,-434,0,3
2400.754,9706269,3,1,72.9,0,0,2437,2003,-434,0,3
2400.853,9706369,3,1,72.9,0,0,2437,2003,-434,0,3
2400.956,9706469,3,1,72.9,0,0,2437,2003,-434,0,3
2401.054,9706569,3,1,72.9,0,0,2437,2003,-434,0,3
2401.155,9706669,3,1,72.9,0,0,2437,2003,-434,0,3
2401.255,9706769,3,1,72.9,0,0,2437,2003,-434,0,3
2401.353,9706869,3,1,72.9,0,0,2437,2003,-434,0,3
2401.453,9706969,3,1,72.9,0,0,2437,2003,-434,0,3
2401.554,9707069,3,1,72.9,0,0,2437,2003,-434,0,3
2401.666,9707181,3,1,72.9,0,0,2437,2003,-434,0,3
2401.754,9707269,3,1,72.9,0,0,2437,2003,-434,0,3
2401.854,9707369,3,1,72.9,0,0,2437,2003,-434,0,3
2401.955,9707469,3,1,72.9,0,0,2437,2003,-434,0,3
2402.054,9707569,3,1,72.9,0,0,2437,2003,-434,0,3
2402.154,9707669,3,1,72.9,0,0,2437,2003,-434,0,3
2402.254,9707769,3,1,72.9,0,0,2437,2003,-434,0,3
2402.353,9707869,3,1,72.9,0,0,2437,2003,-434,0,3
2402.453,9707969,3,1,72.9,0,0,2437,2003,-434,0,3
2402.553,9708069,3,1,72.9,0,0,2437,2003,-434,0,3
2402.654,9708169,3,1,72.9,0,0,2437,2003,-434,0,3
2402.754,9708269,3,1,72.9,0,0,2437,2003,-434,0,3
2402.861,9708369,3,1,72.9,0,0,2437,2003,-434,0,3
2402.954,9708469,3,1,72.9,0,0,2437,2003,-434,0,3
2403.054,9708569,3,1,72.9,0,0,2437,2003,-434,0,3
2403.155,9708669,3,1,72.9,0,0,2437,2003,-434,0,3
2403.255,9708769,3,1,72.9,0,0,2437,2003,-434,0,3
2403.354,9708869,3,1,72.9,0,0,2437,2003,-434,0,3
2403.453,9708969,3,1,72.9,0,0,2437,2003,-434,0,3
2403.553,9709069,3,1,72.9,0,0,2437,2003,-434,0,3
2403.667,9709181,3,1,72.9,0,0,2437,2003,-434,0,3
2403.754,9709269,3,1,72.9,0,0,2437,2003,-434,0,3
2403.853,9709369,3,1,72.9,0,0,2437,2003,-434,0,3
2403.954,9709469,3,1,72.9,0,0,2437,2003,-434,0,3
2404.055,9709569,3,1,72.9,0,0,2437,2003,-434,0,3
2404.154,9709669,3,1,72.9,0,0,2437,2003,-434,0,3
2404.255,9709769,3,1,72.9,0,0,2437,2003,-434,0,3
2404.353,9709869,3,1,72.9,0,0,2437,2003,-434,0,3
2404.454,9709969,3,1,72.9,0,0,2437,2003,-434,0,3
2404.556,9710069,3,1,72.9,0,0,2437,2003,-434,0,3
2404.654,9710169,3,1,72.9,0,0,2437,2003,-434,0,3
2404.754,9710269,3,1,72.9,0,0,2437,2003,-434,0,3
2404.853,9710369,3,1,72.9,0,0,2437,2003,-434,0,3
2404.953,9710469,3,1,72.9,0,0,2437,2003,-434,0,3
2405.056,9710569,3,1,72.9,0,0,2437,2003,-434,0,3
2405.155,9710669,3,1,72.9,0,0,2437,2003,-434,0,3
2405.255,9710769,3,1,72.9,0,0,2437,2003,-434,0,3
2405.353,9710869,3,1,72.9,0,0,2437,2003,-434,0,3
2405.453,9710969,3,1,72.9,0,0,2437,2003,-434,0,3
2405.553,9711069,3,1,72.9,0,0,2437,2003,-434,0,3
2405.665,9711181,3,1,72.9,0,0,2437,2003,-434,0,3
2405.753,9711269,3,1,72.9,0,0,2437,2003,-434,0,3
2405.853,9711369,3,1,72.9,0,0,2437,2003,-434,0,3
2405.954,9711469,3,1,72.9,0,0,2437,2003,-434,0,3
2406.053,9711569,3,1,72.9,0,0,2437,2003,-434,0,3
2406.154,9711669,3,1,72.9,0,0,2437,2003,-434,0,3
2406.255,9711769,3,1,72.9,0,0,2437,2003,-434,0,3
2406.354,9711869,3,1,72.9,0,0,2437,2003,-434,0,3
2406.453,9711969,3,1,72.9,0,0,2437,2003,-434,0,3
2406.555,9712069,3,1,72.9,0,0,2437,2003,-434,0,3
2406.654,9712169,3,1,72.9,0,0,2437,2003,-434,0,3
2406.765,9712269,3,1,72.9,0,0,2437,2003,-434,0,3
2406.861,9712369,3,1,72.9,0,0,2437,2003,-434,0,3
2406.954,9712469,3,1,72.9,0,0,2437,2003,-434,0,3
2407.055,9712569,3,1,72.9,0,0,2437,2003,-434,0,3
2407.155,9712669,3,1,72.9,0,0,2437,2003,-434,0,3
2407.253,9712769,3,1,72.9,0,0,2437,2003,-434,0,3
2407.353,9712869,3,1,72.9,0,0,2437,2003,-434,0,3
2407.453,9712969,3,1,72.9,0,0,2437,2003,-434,0,3
2407.553,9713069,3,1,72.9,0,0,2437,2003,-434,0,3
2407.665,9713181,3,1,72.9,0,0,2437,2003,-434,0,3
2407.754,9713269,3,1,72.9,0,0,2437,2003,-434,0,3
2407.853,9713369,3,1,72.9,0,0,2437,2003,-434,0,3
2407.954,9713469,3,1,72.9,0,0,2437,2003,-434,0,3
2408.054,9713569,3,1,72.9,0,0,2437,2003,-434,0,3
2408.153,9713669,3,1,72.9,0,0,2437,2003,-434,0,3
2408.254,9713769,3,1,72.9,0,0,2437,2003,-434,0,3
2408.353,9713869,3,1,72.9,0,0,2437,2003,-434,0,3
2408.453,9713969,3,1,72.9,0,0,2437,2003,-434,0,3
2408.553,9714069,3,1,72.9,0,0,2437,2003,-434,0,3
2408.654,9714169,3,1,72.9,0,0,2437,2003,-434,0,3
2408.753,9714269,3,1,72.9,0,0,2437,2003,-434,0,3
2408.853,9714369,3,1,72.9,0,0,2437,2003,-434,0,3
2408.953,9714469,3,1,72.9,0,0,2437,2003,-434,0,3
2409.053,9714569,3,1,72.9,0,0,2437,2003,-434,0,3
2409.154,9714669,3,1,72.9,0,0,2437,2003,-434,0,3
2409.254,9714769,3,1,72.9,0,0,2437,2003,-434,0,3
2409.353,9714869,3,1,72.9,0,0,2437,2003,-434,0,3
2409.453,9714969,3,1,72.8,0,0,2433,2003,-430,0,3
2409.554,9715069,3,1,72.7,0,0,2430,2003,-427,0,3
2409.665,9715181,3,1,72.8,0,0,2431,2003,-428,0,3
2409.754,9715269,3,1,72.8,0,0,2431,2003,-428,0,3
2409.855,9715369,3,1,72.8,0,0,2431,2003,-428,0,3
2409.956,9715469,3,1,72.8,0,0,2431,2003,-428,0,3
2410.054,9715569,3,1,72.8,0,0,2431,2003,-428,0,3
2410.154,9715669,3,1,72.8,0,0,2431,2003,-428,0,3
2410.254,9715769,3,1,72.8,0,0,2431,2003,-428,0,3
2410.353,9715869,3,1,72.8,0,0,2431,2003,-428,0,3
2410.453,9715969,3,1,72.8,0,0,2431,2003,-428,0,3
2410.553,9716069,3,1,72.8,0,0,2431,2003,-428,0,3
2410.654,9716169,3,1,72.8,0,0,2431,2003,-428,0,3
2410.754,9716269,3,1,72.8,0,0,2431,2003,-428,0,3
2410.856,9716369,3,1,72.8,0,0,2431,2003,-428,0,3
2410.955,9716469,3,1,72.8,0,0,2431,2003,-428,0,3
2411.053,9716569,3,1,72.8,0,0,2431,2003,-428,0,3
2411.154,9716669,3,1,72.8,0,0,2431,2003,-428,0,3
2411.253,9716769,3,1,72.8,0,0,2431,2003,-428,0,3
2411.353,9716869,3,1,72.8,0,0,2431,2003,-428,0,3
2411.453,9716969,3,1,72.8,0,0,2431,2003,-428,0,3
2411.553,9717069,3,1,72.8,0,0,2431,2003,-428,0,3
2411.665,9717181,3,1,72.8,0,0,2431,2003,-428,0,3
2411.753,9717269,3,1,72.8,0,0,2431,2003,-428,0,3
2411.856,9717369,3,1,72.8,0,0,2431,2003,-428,0,3
2411.954,9717469,3,1,72.8,0,0,2431,2003,-428,0,3
2412.055,9717569,3,1,72.8,0,0,2431,2003,-428,0,3
2412.153,9717669,3,1,72.8,0,0,2431,2003,-428,0,3
2412.253,9717769,3,1,72.8,0,0,2431,2003,-428,0,3
2412.353,9717869,3,1,72.8,0,0,2431,2003,-428,0,3
2412.453,9717969,3,1,72.8,0,0,2431,2003,-428,0,3
2412.553,9718069,3,1,72.8,0,0,2431,2003,-428,0,3
2412.653,9718169,3,1,72.8,0,0,2431,2003,-428,0,3
2412.753,9718269,3,1,72.8,0,0,2431,2003,-428,0,3
2412.853,9718369,3,1,72.8,0,0,2431,2003,-428,0,3
2412.956,9718469,3,1,72.8,0,0,2431,2003,-428,0,3
2413.053,9718569,3,1,72.8,0,0,2431,2003,-428,0,3
2413.153,9718669,3,1,72.8,0,0,2431,2003,-428,0,3
2413.254,9718769,3,1,72.8,0,0,2431,2003,-428,0,3
2413.355,9718869,3,1,72.8,0,0,2431,2003,-428,0,3
2413.452,9718969,3,1,72.8,0,0,2431,2003,-428,0,3
2413.553,9719069,3,1,72.8,0,0,2431,2003,-428,0,3
2413.665,9719181,3,1,72.8,0,0,2431,2003,-428,0,3
